"vault_address","allocator_address","rewards_net_eth","rewards_net_wei","rewards_gross_eth","rewards_gross_wei"
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x00000f91109c4d0007e90000d9facad5298a0cac",0.0282412372319404,28241237231940400,0.02972761813888463,29727618138884631.58
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x003f1ddece63bf574900292db7268df3fc35c22a",0.00192435376603565,1924353766035650,0.002025635543195421,2025635543195421.0526
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x0060a876c832a513094f86d94251dca7f5d32f7a",0.0002142999040504,214299904050400,0.0002255788463688,225578846368842.1053
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x0080b999518aa1a173df19e55f623e6d598d27af",0.0000735357173969,73535717396906,0.0000774060183125,77406018312532.6316
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x008c89b0c690c43abcf2811bf0dee209f5ec06bd",0.0004879249736274,487924973627426,0.0005136052353973,513605235397290.5263
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x00a887943ad74b7003ce0d00b7c7f2f0ff07c0f8",0.0001813962927084,181396292708439,0.0001909434660089,190943466008883.1579
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x00db9d455404b9288a453ac90f6d8ead51f2e32c",0.0000000270504245,27050424479,0.000000028474131,28474131030.52631579
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x014756f549b59acd095e7f114a6ef105139ad37f",0.000377196870385,377196870385038,0.0003970493372474,397049337247408.4211
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x01a7ac443665f926ff9e7974eecfba8fde125544",0.0000453719952727,45371995272728,0.0000477599950239,47759995023924.2105
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x01d5309182b1efd638268ace4ffd26c917ba1473",0.0003451556285927,345155628592718,0.0003633217143081,363321714308124.2105
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x01e183ffc38c113131689f9ab51aa3ba0a3ca795",0.000001837078655,1837078655014,0.0000019337670053,1933767005277.8947
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x021377a3304e047bad45506d4fc2d84c44ca4484",0.005423705999541131,5423705999541131,0.005709164210043296,5709164210043295.7895
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x02421f3f856036cad2612255147cbabc4857c357",0.0000589576946891,58957694689071,0.0000620607312517,62060731251653.6842
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x02573571d0ab383cdf4911a935e5bd785392eaa9",0.0000118150289661,11815028966070,0.0000124368725959,12436872595863.1579
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x026e0e11a793ea64c52acf9f4d751315ba795f5e",0.0001775939887141,177593988714117,0.0001869410407517,186941040751702.1053
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x026ff7f1767ad7b133fe456fd6e4f72e20f49389",0.0000000269871296,26987129590,0.0000000284075048,28407504831.57894737
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x02713c9572b260710bd5e8afe8632e9a65b8dac5",0.0001615799102614,161579910261363,0.0001700841160646,170084116064592.6316
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x02814112872ecace4a3941d7324ae02b4eacec32",0.0004807254548549,480725454854927,0.0005060267945841,506026794584133.6842
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x028bf4f638d773652813c69410412ef55a53e97c",0.0000227110980749,22711098074928,0.0000239064190262,23906419026240.0000
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x028dd2726dfd998baa5a2e68e851c55e8c2abab2",0.006513394849578097,6513394849578097,0.006856205104819049,6856205104819049.4737
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x02902c9a31fdae1fd492c67164897f3d34f6bd2a",0.0000074693808069,7469380806911,0.0000078625061125,7862506112537.8947
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x02dde8183f28f67b53074a6c9529d86d36aa0197",0.0000003920004018,392000401842,0.0000004126320019,412632001938.94736842
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x02fd5abb1f77841827bfb7cb19608ec6488bed08",0.0000019813985914,1981398591413,0.0000020856827278,2085682727803.1579
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x035eda6b286d9e99474aec00575ec60e53c045f4",0.0995262158904477,99526215890447700,0.10476443777941863,104764437779418631.58
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x038391d1848df12a6231cdb81244db0972a05250",0.006513358754545376,6513358754545376,0.006856167110047764,6856167110047764.2105
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x038ed8093638116dd86e26963f3e93090dfabd25",0.0000000192202857,19220285674,0.0000000202318797,20231879656.84210526
