"vault_address","allocator_address","rewards_net_eth","rewards_net_wei","rewards_gross_eth","rewards_gross_wei"
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x00000f91109c4d0007e90000d9facad5298a0cac",0.03143669228826548,31436692288265480,0.03309125504027945,33091255040279452.63
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x003f1ddece63bf574900292db7268df3fc35c22a",0.002125758591111858,2125758591111858,0.0022376406222230083,2237640622223008.4211
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x0046bba2ec5bae77ba2e90490469f2381e1534b0",0.0000258380918837,25838091883696,0.0000271979914565,27197991456522.1053
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x0060a876c832a513094f86d94251dca7f5d32f7a",0.0000136220972952,13622097295169,0.0000143390497844,14339049784388.4211
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x0080b999518aa1a173df19e55f623e6d598d27af",0.0000812320404746,81232040474595,0.0000855074110259,85507411025889.4737
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x008c89b0c690c43abcf2811bf0dee209f5ec06bd",0.0005389916983109,538991698310897,0.0005673596824325,567359682432523.1579
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x00a887943ad74b7003ce0d00b7c7f2f0ff07c0f8",0.0002003814134525,200381413452469,0.0002109278036342,210927803634177.8947
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x00db9d455404b9288a453ac90f6d8ead51f2e32c",0.0000000293678038,29367803752,0.0000000309134776,30913477633.68421053
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x01465c48e8e8418333bae1d22b9da33c17451679",0.0000000105414084,10541408375,0.0000000110962193,11096219342.10526316
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x014756f549b59acd095e7f114a6ef105139ad37f",0.0006061066855206,606106685520601,0.0006380070373901,638007037390106.3158
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x0189de6e7b8c2d71ce0ecd42da66c7f93b75b61f",0.001082453646751974,1082453646751974,0.0011394248913178672,1139424891317867.3684
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x018ed6793ad97c5f91f2306aeea6b49175f022ec",0.000082394367857,82394367856988,0.0000867309135337,86730913533671.5789
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x01a7ac443665f926ff9e7974eecfba8fde125544",0.0000501206745086,50120674508608,0.0000527586047459,52758604745903.1579
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x01d5309182b1efd638268ace4ffd26c917ba1473",0.002434041456654983,2434041456654983,0.0025621489017420875,2562148901742087.3684
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x01d9dc9ebbe2e74aba69f7924dbb57889f99a0f5",0.001933888027923352,1933888027923352,0.0020356716083403704,2035671608340370.5263
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x01e183ffc38c113131689f9ab51aa3ba0a3ca795",0.0000020293491781,2029349178083,0.0000021361570296,2136157029561.0526
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x021377a3304e047bad45506d4fc2d84c44ca4484",0.005991356593409184,5991356593409184,0.006306691150957036,6306691150957035.7895
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x02421f3f856036cad2612255147cbabc4857c357",0.0000638876209548,63887620954824,0.0000672501273209,67250127320867.3684
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x02573571d0ab383cdf4911a935e5bd785392eaa9",0.0000128017227369,12801722736950,0.0000134754976178,13475497617842.1053
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x026e0e11a793ea64c52acf9f4d751315ba795f5e",0.001836898397607532,1836898397607532,0.0019335772606395073,1933577260639507.3684
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x026ff7f1767ad7b133fe456fd6e4f72e20f49389",0.0000000292990824,29299082415,0.0000000308411394,30841139384.21052632
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x02713c9572b260710bd5e8afe8632e9a65b8dac5",0.0001784910282358,178491028235820,0.0001878852928798,187885292879810.5263
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x02814112872ecace4a3941d7324ae02b4eacec32",0.0005310386705711,531038670571078,0.0005589880742853,558988074285345.2632
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x028bf4f638d773652813c69410412ef55a53e97c",0.0000250880647303,25088064730332,0.0000264084891898,26408489189823.1579
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x028dd2726dfd998baa5a2e68e851c55e8c2abab2",0.007195093388321341,7195093388321341,0.007573782514022464,7573782514022464.2105
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x02902c9a31fdae1fd492c67164897f3d34f6bd2a",0.0000080939582167,8093958216724,0.0000085199560176,8519956017604.2105
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x02dde8183f28f67b53074a6c9529d86d36aa0197",0.0000008075543733,807554373306,0.0000008500572351,850057235058.94736842
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x02fd5abb1f77841827bfb7cb19608ec6488bed08",0.0000021572596748,2157259674826,0.0000022707996577,2270799657711.5789
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x035eda6b286d9e99474aec00575ec60e53c045f4",0.1099427310113691,109942731011369100,0.11572919053828326,115729190538283263.16
