"vault_address","allocator_address","rewards_net_eth","rewards_net_wei","rewards_gross_eth","rewards_gross_wei"
"0xdbdee04c72a02a740b9f26ada9203582c8a99daf","0x000a99532e11ad7b06c26ceade3655ed64f68467",0.0000000298232348,29823234809,0.0000000313928787,31392878746.31578947
"0xdbdee04c72a02a740b9f26ada9203582c8a99daf","0x003264144e0687a1544438b0d80a97c989a492f2",0.000000140320936,140320935959,0.0000001477062484,147706248377.89473684
"0xdbdee04c72a02a740b9f26ada9203582c8a99daf","0x00d62617ad2059fc99f0d6692c48dcf13e94ea82",0.0000001374097674,137409767360,0.0000001446418604,144641860378.94736842
"0xdbdee04c72a02a740b9f26ada9203582c8a99daf","0x010a0d6f6dd0da242faaafed264483bd2ba360de",0.000000122074547,122074546990,0.0000001284995231,128499523147.36842105
"0xdbdee04c72a02a740b9f26ada9203582c8a99daf","0x014b14c769329556a8e814e40cf41f8d56d75fe1",0.0000003147063136,314706313589,0.0000003312698038,331269803777.89473684
"0xdbdee04c72a02a740b9f26ada9203582c8a99daf","0x014cae32236468fe41384c1545a356d9c2a8641e",0.0000001926821854,192682185377,0.000000202823353,202823353028.42105263
"0xdbdee04c72a02a740b9f26ada9203582c8a99daf","0x0176b2a97968632b4538aad93f0cc20f06e8b758",0.0000001273893301,127389330128,0.0000001340940317,134094031713.68421053
"0xdbdee04c72a02a740b9f26ada9203582c8a99daf","0x0289639d204efe94819b75de48933eb86ca779c0",0.0000001544729285,154472928483,0.0000001626030826,162603082613.68421053
"0xdbdee04c72a02a740b9f26ada9203582c8a99daf","0x02992c708a938e7b6d28b5d56e5fb7540f501bab",0.0000007586165558,758616555833,0.000000798543743,798543742982.10526316
"0xdbdee04c72a02a740b9f26ada9203582c8a99daf","0x02e87aa5346669e1f23d5c8988f53fd9de48381d",0.0000001197621465,119762146466,0.0000001260654173,126065417332.63157895
"0xdbdee04c72a02a740b9f26ada9203582c8a99daf","0x037bcbed5b412c8613064297896a67840c0bd9cf",0.0000001408952979,140895297915,0.0000001483108399,148310839910.52631579
"0xdbdee04c72a02a740b9f26ada9203582c8a99daf","0x039c6ff5972943554ecd20b30ce3c0c6daf67732",0.0000000183029425,18302942510,0.0000000192662553,19266255273.68421053
"0xdbdee04c72a02a740b9f26ada9203582c8a99daf","0x03fafe1022ee34a2d2f72884244cd093075c4945",0.0000001272416425,127241642535,0.0000001339385711,133938571089.47368421
"0xdbdee04c72a02a740b9f26ada9203582c8a99daf","0x04206cb7239af7c11f40133ae3d97d2a4eeeb5ed",0.0000000135704807,13570480748,0.0000000142847166,14284716576.84210526
"0xdbdee04c72a02a740b9f26ada9203582c8a99daf","0x042440ea217f3b262f4dd6a6dc1b77562f98a351",0.0000001255571941,125557194085,0.0000001321654675,132165467457.89473684
"0xdbdee04c72a02a740b9f26ada9203582c8a99daf","0x0438cdd88aec2e43899ec7301b0b14b7f4959ba4",0.000000039625918,39625917990,0.0000000417114926,41711492621.05263158
"0xdbdee04c72a02a740b9f26ada9203582c8a99daf","0x0478faa792e45d7a3a273c081e25e550f0e12c51",0.0000001258195604,125819560397,0.0000001324416425,132441642523.15789474
"0xdbdee04c72a02a740b9f26ada9203582c8a99daf","0x048a1648f5b4610a5faa9dc429c03116a49b12d9",0.0000001637226491,163722649115,0.0000001723396306,172339630647.36842105
"0xdbdee04c72a02a740b9f26ada9203582c8a99daf","0x04e2454dcc15743ced97ccf87f25663932507ca9",0.000000023770681,23770680990,0.0000000250217695,25021769463.15789474
"0xdbdee04c72a02a740b9f26ada9203582c8a99daf","0x0507ddae04044158a03315b4791e1bb189c43e1e",0.0000001373342727,137334272684,0.0000001445623923,144562392298.94736842
"0xdbdee04c72a02a740b9f26ada9203582c8a99daf","0x0508fbe4d6b92f3b647f54229668d76bf715fb63",0.0000001283414119,128341411857,0.000000135096223,135096223007.36842105
"0xdbdee04c72a02a740b9f26ada9203582c8a99daf","0x05b1abeae68d396756037f80316b1a492bd4188e",0.0000001060357659,106035765866,0.0000001116165956,111616595648.42105263
"0xdbdee04c72a02a740b9f26ada9203582c8a99daf","0x05e22156054b86b257622edea814d48d2626ce26",0.0000000146120406,14612040554,0.0000000153810953,15381095320.00000000
"0xdbdee04c72a02a740b9f26ada9203582c8a99daf","0x0639b3860b65f7513aa32b28b394bf7c3ae895e1",0.0000004960795261,496079526083,0.0000005221889748,522188974824.21052632
"0xdbdee04c72a02a740b9f26ada9203582c8a99daf","0x0661dfd72c155f27f047a7ce190c48dd7bd1835d",0.0000013663726114,1366372611406,0.0000014382869594,1438286959374.7368
"0xdbdee04c72a02a740b9f26ada9203582c8a99daf","0x0665d7782d9d5a123ac67ed1a629307bcd43236e",0.000000468147559,468147558983,0.0000004927869042,492786904192.63157895
"0xdbdee04c72a02a740b9f26ada9203582c8a99daf","0x07358c66e3fb7b8d973d5a36372e95b714f1ce8e",0.000000163957322,163957321984,0.0000001725866547,172586654720.00000000
"0xdbdee04c72a02a740b9f26ada9203582c8a99daf","0x0750cc7e3d7883c5c21f907da3ce2a94bb3ea880",0.0000004413263651,441326365065,0.0000004645540685,464554068489.47368421
"0xdbdee04c72a02a740b9f26ada9203582c8a99daf","0x0794a9016338fc37fdd4065513a904f53ed1a288",0.0000002861884581,286188458094,0.0000003012510085,301251008520.00000000
