"vault_address","allocator_address","rewards_net_eth","rewards_net_wei","rewards_gross_eth","rewards_gross_wei"
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x00000f91109c4d0007e90000d9facad5298a0cac",0.02831949039588477,28319490395884770,0.02980998989040502,29809989890405021.05
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x003f1ddece63bf574900292db7268df3fc35c22a",0.000294883190961,294883190961019,0.0003104033589063,310403358906335.7895
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x0060a876c832a513094f86d94251dca7f5d32f7a",0.0001295853524632,129585352463159,0.0001364056341717,136405634171746.3158
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x00db9d455404b9288a453ac90f6d8ead51f2e32c",0.0000000281575098,28157509778,0.000000029639484,29639483976.84210526
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x021377a3304e047bad45506d4fc2d84c44ca4484",0.001655710735421127,1655710735421127,0.0017428534057064495,1742853405706449.4737
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x02421f3f856036cad2612255147cbabc4857c357",0.000061201555433,61201555432951,0.0000644226899294,64422689929422.1053
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x02573571d0ab383cdf4911a935e5bd785392eaa9",0.0000122629391883,12262939188312,0.0000129083570403,12908357040328.4211
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x026ff7f1767ad7b133fe456fd6e4f72e20f49389",0.0000000280916188,28091618781,0.000000029570125,29570125032.63157895
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x02902c9a31fdae1fd492c67164897f3d34f6bd2a",0.0000077536601853,7753660185342,0.0000081617475635,8161747563517.8947
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x02fd5abb1f77841827bfb7cb19608ec6488bed08",0.0000020710446038,2071044603833,0.0000021800469514,2180046951403.1579
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x035eda6b286d9e99474aec00575ec60e53c045f4",0.1062427728865589,106242772886558900,0.11183449777532516,111834497775325157.89
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x038ed8093638116dd86e26963f3e93090dfabd25",0.0000000204980689,20498068943,0.0000000215769147,21576914676.84210526
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x03bac3174927f57804fe708d2389f22a85205a18",0.0002247104149924,224710414992409,0.0002365372789394,236537278939377.8947
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x0509075382afc19138b57ffad1b46746ddb99c3c",0.000000806500758,806500758017,0.0000008489481663,848948166333.68421053
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x051afb93a1cd589da1baed284666bbd2142545dc",0.000000002715684,2715683968,0.0000000028586147,2858614703.15789474
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x05a23f5007c69d75ba1b4d3c5209ce97115bc935",0.0000088250399197,8825039919694,0.0000092895157049,9289515704941.0526
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x05dd3b283197774a4d1e2d315c4b32269d7a00ff",0.0001418291536516,141829153651602,0.0001492938459491,149293845949054.7368
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x060e0c9dfc55dff992f4e94110dbb1156cac07eb",0.18703893434303276,187038934343032780,0.19688308878213978,196883088782139768.42
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x06371e7b2640939b916070112e5561b2cc001fe3",0.0000398157429001,39815742900131,0.0000419113083159,41911308315927.3684
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x063882309dff155ad967bcf08db42e0ee799b602",0.001006936500339153,1006936500339153,0.00105993315825174,1059933158251740.0000
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x066ce07de65da877ab07f2599ab1882f9c91032e",0.0001925779344675,192577934467489,0.0002027136152289,202713615228935.7895
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x069e0bb933a9afa60d342fd8d0b23a54e4a04995",0.0002627693143204,262769314320431,0.000276599278232,276599278232032.6316
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x06cd12390ece19377b13792160ad5c10735181eb",0.0002799372230778,279937223077834,0.0002946707611346,294670761134562.1053
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x06f7724fe86ec4c874ec6151e715b4ad8699de7d",0.004893569425014536,4893569425014536,0.005151125710541617,5151125710541616.8421
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x074f6ae33344644a4eb3a455fc7f0930bddf3fe2",0.00004535721241,45357212410043,0.0000477444341158,47744434115834.7368
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x0773f8970f849dcb70aef20d03b100cd26f69aec",0.002580795790418527,2580795790418527,0.002716627147808976,2716627147808975.7895
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x086612216c86475b66c1ec6040b31bc96e997b96",0.0002712412875309,271241287530914,0.0002855171447694,285517144769383.1579
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x08860e8febd09fce3febf6dabce5724b334cfa45",0.0000000187376269,18737626928,0.0000000197238178,19723817818.94736842
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x091d4c5273bb9c513a1353c455bc828b5885657e",0.0000068810973691,6881097369132,0.0000072432603886,7243260388560.0000
"0xe6d8d8ac54461b1c5ed15740eee322043f696c08","0x0a614708301c31e1008110d06859e4cbd99805e3",0.0004546813055546,454681305554627,0.0004786119005838,478611900583817.8947
